"exporter_iso3c","exporter_country","importer_iso3c","importer_country","hs6","year","hs_version","total_q","total_v"
"MYS","Malaysia","PER","Peru","030627",2018,"HS12",14.229,149.979
"MYS","Malaysia","PHL","Philippines","030617",2018,"HS12",15.068,74.783
"MYS","Malaysia","PHL","Philippines","160521",2018,"HS12",0.69,3.282
"MYS","Malaysia","PHL","Philippines","160529",2018,"HS12",4.666,45.945
"MYS","Malaysia","PNG","Papua New Guinea","030627",2018,"HS12",0.12,0.301
"MYS","Malaysia","PNG","Papua New Guinea","160529",2018,"HS12",1.214,5.446
"MYS","Malaysia","POL","Poland","030627",2018,"HS12",0.003,0.592
"MYS","Malaysia","POL","Poland","160521",2018,"HS12",1.323,17.038
"MYS","Malaysia","PRT","Portugal","030617",2018,"HS12",29.93,324.57
"MYS","Malaysia","QAT","Qatar","030617",2018,"HS12",39.035,167.77
"MYS","Malaysia","SGP","Singapore","030616",2018,"HS12",0.153,3.239
"MYS","Malaysia","SGP","Singapore","030617",2018,"HS12",2622.603,21905.612
"MYS","Malaysia","SGP","Singapore","030626",2018,"HS12",113.752,532.114
"MYS","Malaysia","SGP","Singapore","030627",2018,"HS12",2549.925,21160.103
"MYS","Malaysia","SGP","Singapore","160521",2018,"HS12",123.887,3831.413
"MYS","Malaysia","SGP","Singapore","160529",2018,"HS12",161.925,613.021
"MYS","Malaysia","SLB","Solomon Islands","160521",2018,"HS12",0.005,0.058
"MYS","Malaysia","SVN","Slovenia","030617",2018,"HS12",0.001,0.075
"MYS","Malaysia","THA","Thailand","030616",2018,"HS12",74.6,30.676
"MYS","Malaysia","THA","Thailand","030617",2018,"HS12",12.92,1.277
"MYS","Malaysia","THA","Thailand","030627",2018,"HS12",8173.9,3724.502
"MYS","Malaysia","TWN","Taiwan","030616",2018,"HS12",61.842,358.134
"MYS","Malaysia","TWN","Taiwan","030617",2018,"HS12",2992.802,22456.498
"MYS","Malaysia","TWN","Taiwan","030627",2018,"HS12",59.871,427.867
"MYS","Malaysia","TWN","Taiwan","160521",2018,"HS12",2.789,22.377
"MYS","Malaysia","TWN","Taiwan","160529",2018,"HS12",6.528,56.45
"MYS","Malaysia","USA","United States","030617",2018,"HS12",477.494,3504.477
"MYS","Malaysia","USA","United States","030627",2018,"HS12",24.623,69.522
"MYS","Malaysia","USA","United States","160521",2018,"HS12",10.394,65.314
"MYS","Malaysia","USA","United States","160529",2018,"HS12",7.367,32.221
"MYS","Malaysia","VNM","Vietnam","030616",2018,"HS12",54.02,383.376
"MYS","Malaysia","VNM","Vietnam","030617",2018,"HS12",3848.898,6735.583
"MYS","Malaysia","VNM","Vietnam","030627",2018,"HS12",102.813,605.244
"MYS","Malaysia","VNM","Vietnam","160521",2018,"HS12",21.1,114.49
"MYS","Malaysia","VNM","Vietnam","160529",2018,"HS12",9.229,112.204
"MYS","Malaysia","ZAF","South Africa","030617",2018,"HS12",0.007,0.06
"MYS","Malaysia","ZAF","South Africa","160521",2018,"HS12",19.221,191.228
"MYS","Malaysia","ZAF","South Africa","160529",2018,"HS12",60.211,571.674
"MYS","Malaysia","ZMB","Zambia","030617",2018,"HS12",0.2,2.919
"NAM","Namibia","BWA","Botswana","030627",2018,"HS12",0.922,2.367
"NAM","Namibia","CHE","Switzerland","030616",2018,"HS12",0.024,0.347
"NAM","Namibia","DNK","Denmark","030627",2018,"HS12",0.004,0.068
"NAM","Namibia","LCA","St. Lucia","160529",2018,"HS12",0.005,1.134
"NAM","Namibia","PRT","Portugal","030617",2018,"HS12",0.247,3.579
"NAM","Namibia","ZAF","South Africa","030616",2018,"HS12",114.797,727.625
"NAM","Namibia","ZAF","South Africa","030617",2018,"HS12",11.114,111.118
"NAM","Namibia","ZAF","South Africa","030627",2018,"HS12",97.602,43.043
"NAM","Namibia","ZAF","South Africa","160529",2018,"HS12",9.52,127.925
"NAM","Namibia","ZMB","Zambia","030617",2018,"HS12",1.578,15.844
"NAM","Namibia","ZMB","Zambia","030627",2018,"HS12",1.541,13.663
"NAM","Namibia","ZMB","Zambia","160529",2018,"HS12",1.675,23.819
"NAM","Namibia","ZWE","Zimbabwe","030616",2018,"HS12",2.093,13.659
"NAM","Namibia","ZWE","Zimbabwe","160529",2018,"HS12",1.413,18.981
"NER","Niger","ARE","United Arab Emirates","030617",2018,"HS12",0.567,19.736
"NGA","Nigeria","ARE","United Arab Emirates","030617",2018,"HS12",0.012,0.203
"NGA","Nigeria","ARE","United Arab Emirates","030627",2018,"HS12",0.148,0.634
"NGA","Nigeria","AUS","Australia","030627",2018,"HS12",0.607,21.219
"NGA","Nigeria","AUT","Austria","030627",2018,"HS12",4.786,157.876
"NGA","Nigeria","BEL","Belgium","030616",2018,"HS12",25.51,224.091
"NGA","Nigeria","BEL","Belgium","030617",2018,"HS12",401.164,4013.343
"NGA","Nigeria","BEL","Belgium","030627",2018,"HS12",0.002,0.089
"NGA","Nigeria","BWA","Botswana","030616",2018,"HS12",0.165,0.006
"NGA","Nigeria","CAN","Canada","030617",2018,"HS12",0.052,0.347
"NGA","Nigeria","CAN","Canada","030627",2018,"HS12",0.89,26.822
"NGA","Nigeria","CAN","Canada","160529",2018,"HS12",0.068,0.264
"NGA","Nigeria","CHE","Switzerland","030617",2018,"HS12",5.416,147.122
"NGA","Nigeria","CHE","Switzerland","030627",2018,"HS12",0.014,7.312
"NGA","Nigeria","CHN","China","030617",2018,"HS12",37.1,333.896
"NGA","Nigeria","CHN","China","160521",2018,"HS12",13.5,4.048
"NGA","Nigeria","CZE","Czechia","030627",2018,"HS12",0.026,5.05
"NGA","Nigeria","DEU","Germany","030617",2018,"HS12",176.776,2515.577
"NGA","Nigeria","DEU","Germany","030627",2018,"HS12",1.366,88.817
"NGA","Nigeria","DEU","Germany","160521",2018,"HS12",0.168,1.578
"NGA","Nigeria","ESP","Spain","030617",2018,"HS12",194.89,1615.029
"NGA","Nigeria","ESP","Spain","030627",2018,"HS12",0.01,0.778
"NGA","Nigeria","FRA","France","030616",2018,"HS12",228.287,2022.528
"NGA","Nigeria","FRA","France","030617",2018,"HS12",2983.388,29980.334
"NGA","Nigeria","FRA","France","030626",2018,"HS12",366.997,4934.021
"NGA","Nigeria","FRA","France","030627",2018,"HS12",0.289,4.738
"NGA","Nigeria","JPN","Japan","030617",2018,"HS12",11.814,274.381
"NGA","Nigeria","KOR","South Korea","030617",2018,"HS12",0.012,0.378
"NGA","Nigeria","LCA","St. Lucia","030626",2018,"HS12",0.023,0.551
"NGA","Nigeria","LCA","St. Lucia","030627",2018,"HS12",0.007,0.164
"NGA","Nigeria","NLD","Netherlands","030616",2018,"HS12",43.104,536.671
"NGA","Nigeria","NLD","Netherlands","030617",2018,"HS12",1724.642,20407.789
"NGA","Nigeria","NLD","Netherlands","030627",2018,"HS12",0.919,20.279
"NGA","Nigeria","NOR","Norway","030617",2018,"HS12",0.318,11.907
"NGA","Nigeria","POL","Poland","030627",2018,"HS12",0.006,1.899
"NGA","Nigeria","PRT","Portugal","030617",2018,"HS12",89.741,745.27
"NGA","Nigeria","RUS","Russia","030627",2018,"HS12",0.003,0.162
"NGA","Nigeria","SGP","Singapore","030627",2018,"HS12",0.937,3.485
"NGA","Nigeria","TWN","Taiwan","030617",2018,"HS12",120.631,1124.907
"NGA","Nigeria","USA","United States","030616",2018,"HS12",15.6,413.839
"NGA","Nigeria","USA","United States","030617",2018,"HS12",236.669,5871.087
"NGA","Nigeria","USA","United States","030626",2018,"HS12",0.34,8.047
"NGA","Nigeria","USA","United States","030627",2018,"HS12",0.314,3.466
"NGA","Nigeria","USA","United States","160529",2018,"HS12",0.34,8.108
"NGA","Nigeria","VNM","Vietnam","030617",2018,"HS12",110.767,399.943
"NGA","Nigeria","VNM","Vietnam","160521",2018,"HS12",52,15.572
"NGA","Nigeria","ZAF","South Africa","030617",2018,"HS12",0.05,0.006
"NGA","Nigeria","ZAF","South Africa","030627",2018,"HS12",0.009,0.143
"NIC","Nicaragua","BEL","Belgium","030617",2018,"HS12",416.972,3083.09
"NIC","Nicaragua","CAN","Canada","030617",2018,"HS12",24.48,154.669
"NIC","Nicaragua","CAN","Canada","030626",2018,"HS12",0.787,1.415
"NIC","Nicaragua","CAN","Canada","030627",2018,"HS12",0.308,10.11
"NIC","Nicaragua","CHN","China","030617",2018,"HS12",0.19,5.74
"NIC","Nicaragua","CHN","China","030626",2018,"HS12",65.319,151.419
"NIC","Nicaragua","CHN","China","030627",2018,"HS12",0.256,4.005
"NIC","Nicaragua","CRI","Costa Rica","030616",2018,"HS12",24.159,49.046
"NIC","Nicaragua","CRI","Costa Rica","030617",2018,"HS12",1082.975,6618.742
"NIC","Nicaragua","CRI","Costa Rica","030626",2018,"HS12",0.02,0.057
"NIC","Nicaragua","CRI","Costa Rica","030627",2018,"HS12",32.261,78.341
"NIC","Nicaragua","DEU","Germany","030617",2018,"HS12",0.731,7.168
"NIC","Nicaragua","ESP","Spain","030617",2018,"HS12",7108.423,40039.784
"NIC","Nicaragua","ESP","Spain","160521",2018,"HS12",75.2,864.63
"NIC","Nicaragua","FRA","France","030616",2018,"HS12",51.06,452.372
"NIC","Nicaragua","FRA","France","030617",2018,"HS12",4633.22,23093.29
"NIC","Nicaragua","FRA","France","030626",2018,"HS12",35.878,482.358
"NIC","Nicaragua","GBR","United Kingdom","030617",2018,"HS12",972.55,8555.686
"NIC","Nicaragua","GTM","Guatemala","030617",2018,"HS12",245.124,876.069
"NIC","Nicaragua","GTM","Guatemala","030627",2018,"HS12",392.34,780.466
"NIC","Nicaragua","HND","Honduras","030617",2018,"HS12",6.631,11.392
"NIC","Nicaragua","HND","Honduras","030627",2018,"HS12",377.75,1219.407
"NIC","Nicaragua","IDN","Indonesia","030617",2018,"HS12",6.873,42.03
"NIC","Nicaragua","ITA","Italy","030617",2018,"HS12",148.788,636.763
"NIC","Nicaragua","JPN","Japan","030617",2018,"HS12",167.978,1131.273
"NIC","Nicaragua","MAR","Morocco","030617",2018,"HS12",24.798,82.504
"NIC","Nicaragua","MDA","Moldova","030627",2018,"HS12",0.018,0.178
"NIC","Nicaragua","MEX","Mexico","030617",2018,"HS12",1969.85,10499.804
"NIC","Nicaragua","MYS","Malaysia","030626",2018,"HS12",46.018,105.076
"NIC","Nicaragua","NLD","Netherlands","030617",2018,"HS12",233.684,1997.73
"NIC","Nicaragua","PAN","Panama","030617",2018,"HS12",93.492,180.881
"NIC","Nicaragua","PAN","Panama","030626",2018,"HS12",45.301,347.805
"NIC","Nicaragua","PAN","Panama","030627",2018,"HS12",60.7,121.4
"NIC","Nicaragua","PRT","Portugal","030617",2018,"HS12",68.425,419.233
"NIC","Nicaragua","RUS","Russia","030617",2018,"HS12",704.276,3277.05
"NIC","Nicaragua","SGP","Singapore","030617",2018,"HS12",0.5,8.981
"NIC","Nicaragua","SLV","El Salvador","030617",2018,"HS12",92.229,342.801
"NIC","Nicaragua","SLV","El Salvador","030627",2018,"HS12",4.524,9.186
"NIC","Nicaragua","TWN","Taiwan","030617",2018,"HS12",8205.029,45039.326
"NIC","Nicaragua","USA","United States","030616",2018,"HS12",0.032,19.008
"NIC","Nicaragua","USA","United States","030617",2018,"HS12",3360.133,18338.712
"NIC","Nicaragua","USA","United States","030626",2018,"HS12",0.011,20.73
"NIC","Nicaragua","USA","United States","030627",2018,"HS12",14.776,126.937
"NIC","Nicaragua","VNM","Vietnam","030626",2018,"HS12",99.292,211.75
"NLD","Netherlands","AFG","Afghanistan","030617",2018,"HS12",20.285,211.6
"NLD","Netherlands","AGO","Angola","030617",2018,"HS12",0.738,11.965
"NLD","Netherlands","AGO","Angola","160521",2018,"HS12",0.806,16.73
"NLD","Netherlands","ALB","Albania","030616",2018,"HS12",1053.84,4626.963
"NLD","Netherlands","ALB","Albania","030617",2018,"HS12",49.356,754.387
"NLD","Netherlands","ARE","United Arab Emirates","030616",2018,"HS12",0.325,7.017
"NLD","Netherlands","ARE","United Arab Emirates","030617",2018,"HS12",0.448,10.177
"NLD","Netherlands","ARE","United Arab Emirates","030626",2018,"HS12",0.005,0.035
"NLD","Netherlands","ARE","United Arab Emirates","030627",2018,"HS12",0.231,3.431
"NLD","Netherlands","ARE","United Arab Emirates","160521",2018,"HS12",0.12,3.904
"NLD","Netherlands","ARE","United Arab Emirates","160529",2018,"HS12",2.189,31.192
"NLD","Netherlands","ARG","Argentina","030617",2018,"HS12",6.004,22.934
"NLD","Netherlands","ARM","Armenia","030617",2018,"HS12",0.095,1.828
"NLD","Netherlands","ARM","Armenia","030627",2018,"HS12",0.341,4.278
"NLD","Netherlands","ARM","Armenia","160529",2018,"HS12",0.022,0.422
"NLD","Netherlands","AUT","Austria","030616",2018,"HS12",24.144,64.048
"NLD","Netherlands","AUT","Austria","030617",2018,"HS12",261.14,1570.197
"NLD","Netherlands","AUT","Austria","030626",2018,"HS12",9.179,282.268
"NLD","Netherlands","AUT","Austria","030627",2018,"HS12",0.604,5.568
"NLD","Netherlands","AUT","Austria","160521",2018,"HS12",49.492,430.686
"NLD","Netherlands","AUT","Austria","160529",2018,"HS12",164.814,2926.073
"NLD","Netherlands","AZE","Azerbaijan","030617",2018,"HS12",4.397,104.148
"NLD","Netherlands","BEL","Belgium","030616",2018,"HS12",1245.299,26465.614
"NLD","Netherlands","BEL","Belgium","030617",2018,"HS12",3011.284,24660.421
"NLD","Netherlands","BEL","Belgium","030626",2018,"HS12",1241.129,21578.143
"NLD","Netherlands","BEL","Belgium","030627",2018,"HS12",1787.675,40189.613
"NLD","Netherlands","BEL","Belgium","160521",2018,"HS12",1464.94,13897.665
"NLD","Netherlands","BEL","Belgium","160529",2018,"HS12",2098.674,50629.093
"NLD","Netherlands","BFA","Burkina Faso","030616",2018,"HS12",4.844,8.892
"NLD","Netherlands","BFA","Burkina Faso","030617",2018,"HS12",0.45,3.766
"NLD","Netherlands","BGD","Bangladesh","030617",2018,"HS12",88.472,683.036
"NLD","Netherlands","BGR","Bulgaria","030616",2018,"HS12",0.395,2.739
"NLD","Netherlands","BGR","Bulgaria","030617",2018,"HS12",48.545,489.279
"NLD","Netherlands","BGR","Bulgaria","030626",2018,"HS12",0.556,2.395
"NLD","Netherlands","BGR","Bulgaria","030627",2018,"HS12",3.394,37.669
"NLD","Netherlands","BGR","Bulgaria","160521",2018,"HS12",8.161,111.443
"NLD","Netherlands","BGR","Bulgaria","160529",2018,"HS12",1.897,21.375
"NLD","Netherlands","BHR","Bahrain","030617",2018,"HS12",0.038,0.197
"NLD","Netherlands","BHR","Bahrain","160529",2018,"HS12",0.532,3.995
"NLD","Netherlands","BHS","Bahamas","030617",2018,"HS12",1.325,4.546
"NLD","Netherlands","BIH","Bosnia & Herzegovina","160521",2018,"HS12",0.97,8.538
"NLD","Netherlands","BLR","Belarus","030617",2018,"HS12",0.01,0.103
"NLD","Netherlands","BLR","Belarus","030627",2018,"HS12",0.01,0.186
"NLD","Netherlands","BRB","Barbados","030617",2018,"HS12",0.903,3.365
"NLD","Netherlands","BRN","Brunei","160529",2018,"HS12",0.014,0.733
"NLD","Netherlands","CAF","Central African Republic","030617",2018,"HS12",0.208,1.007
"NLD","Netherlands","CAF","Central African Republic","160521",2018,"HS12",0.55,3.712
"NLD","Netherlands","CAN","Canada","030617",2018,"HS12",2.757,20.103
"NLD","Netherlands","CAN","Canada","160521",2018,"HS12",0.08,0.63
"NLD","Netherlands","CHE","Switzerland","030616",2018,"HS12",3.949,58.669
"NLD","Netherlands","CHE","Switzerland","030617",2018,"HS12",105.723,1491.199
"NLD","Netherlands","CHE","Switzerland","030626",2018,"HS12",0.144,4.155
"NLD","Netherlands","CHE","Switzerland","030627",2018,"HS12",3.546,15.245
"NLD","Netherlands","CHE","Switzerland","160521",2018,"HS12",7.443,121.021
"NLD","Netherlands","CHE","Switzerland","160529",2018,"HS12",124.943,2360.42
"NLD","Netherlands","CHL","Chile","030617",2018,"HS12",2.329,9.351
"NLD","Netherlands","CHN","China","030616",2018,"HS12",46.025,1168.325
"NLD","Netherlands","CHN","China","030617",2018,"HS12",1517.472,19263.822
"NLD","Netherlands","CHN","China","030626",2018,"HS12",0.534,7.179
"NLD","Netherlands","CHN","China","160521",2018,"HS12",0.008,0.361
"NLD","Netherlands","CHN","China","160529",2018,"HS12",0.433,9.203
"NLD","Netherlands","CIV","Côte d’Ivoire","030617",2018,"HS12",0.958,8.685
"NLD","Netherlands","CIV","Côte d’Ivoire","030627",2018,"HS12",0.233,3.415
"NLD","Netherlands","CIV","Côte d’Ivoire","160521",2018,"HS12",0.01,0.107
"NLD","Netherlands","CIV","Côte d’Ivoire","160529",2018,"HS12",0.032,0.426
"NLD","Netherlands","CMR","Cameroon","160521",2018,"HS12",0.002,0.021
"NLD","Netherlands","COD","Congo - Kinshasa","030617",2018,"HS12",0.94,9.478
"NLD","Netherlands","COD","Congo - Kinshasa","030627",2018,"HS12",0.325,13.463
"NLD","Netherlands","COG","Congo - Brazzaville","030617",2018,"HS12",0.516,6.169
"NLD","Netherlands","COG","Congo - Brazzaville","160521",2018,"HS12",0.07,0.436
"NLD","Netherlands","CPV","Cape Verde","030616",2018,"HS12",1.15,12.095
"NLD","Netherlands","CPV","Cape Verde","030617",2018,"HS12",2,20.926
"NLD","Netherlands","CYP","Cyprus","030616",2018,"HS12",0.836,2.787
"NLD","Netherlands","CYP","Cyprus","030617",2018,"HS12",49.482,428.643
"NLD","Netherlands","CYP","Cyprus","030626",2018,"HS12",2.135,8.442
"NLD","Netherlands","CYP","Cyprus","030627",2018,"HS12",1.097,18.744
"NLD","Netherlands","CYP","Cyprus","160521",2018,"HS12",11.092,99.799
"NLD","Netherlands","CYP","Cyprus","160529",2018,"HS12",0.348,5.65
"NLD","Netherlands","CZE","Czechia","030616",2018,"HS12",4.154,11.241
"NLD","Netherlands","CZE","Czechia","030617",2018,"HS12",252.152,808.155
"NLD","Netherlands","CZE","Czechia","030626",2018,"HS12",0.442,1.642
"NLD","Netherlands","CZE","Czechia","030627",2018,"HS12",0.363,3.151
"NLD","Netherlands","CZE","Czechia","160521",2018,"HS12",31.348,427.282
"NLD","Netherlands","CZE","Czechia","160529",2018,"HS12",10.241,131.717
"NLD","Netherlands","DEU","Germany","030616",2018,"HS12",604.404,6506.077
"NLD","Netherlands","DEU","Germany","030617",2018,"HS12",5784.115,48304.952
"NLD","Netherlands","DEU","Germany","030626",2018,"HS12",671.788,13021.375
"NLD","Netherlands","DEU","Germany","030627",2018,"HS12",947.629,9200.913
"NLD","Netherlands","DEU","Germany","160521",2018,"HS12",3072.382,28107.685
"NLD","Netherlands","DEU","Germany","160529",2018,"HS12",5168.456,76936.405
"NLD","Netherlands","DNK","Denmark","030616",2018,"HS12",17.668,52.418
"NLD","Netherlands","DNK","Denmark","030617",2018,"HS12",258.908,3468.601
"NLD","Netherlands","DNK","Denmark","030626",2018,"HS12",13.888,172.197
"NLD","Netherlands","DNK","Denmark","030627",2018,"HS12",1.645,10.962
"NLD","Netherlands","DNK","Denmark","160521",2018,"HS12",358.989,2065.391
"NLD","Netherlands","DNK","Denmark","160529",2018,"HS12",120.278,1083.114
"NLD","Netherlands","EGY","Egypt","030617",2018,"HS12",0.01,0.066
"NLD","Netherlands","ERI","Eritrea","030617",2018,"HS12",0.06,0.678
"NLD","Netherlands","ERI","Eritrea","160521",2018,"HS12",0.03,0.307
"NLD","Netherlands","ESP","Spain","030616",2018,"HS12",191.938,3636.179
"NLD","Netherlands","ESP","Spain","030617",2018,"HS12",1805.139,13725.605
"NLD","Netherlands","ESP","Spain","030626",2018,"HS12",0.273,8.011
"NLD","Netherlands","ESP","Spain","030627",2018,"HS12",14.139,72.185
"NLD","Netherlands","ESP","Spain","160521",2018,"HS12",298.786,2413.956
"NLD","Netherlands","ESP","Spain","160529",2018,"HS12",28.432,337.979
"NLD","Netherlands","EST","Estonia","030616",2018,"HS12",13.618,39.49
"NLD","Netherlands","EST","Estonia","030617",2018,"HS12",47.963,150.966
"NLD","Netherlands","EST","Estonia","030626",2018,"HS12",1.048,5.33
"NLD","Netherlands","EST","Estonia","030627",2018,"HS12",0.271,3.647
"NLD","Netherlands","EST","Estonia","160521",2018,"HS12",5.481,21.496
"NLD","Netherlands","EST","Estonia","160529",2018,"HS12",1.275,21.48
"NLD","Netherlands","FIN","Finland","030616",2018,"HS12",29.55,52.336
"NLD","Netherlands","FIN","Finland","030617",2018,"HS12",80.116,268.115
"NLD","Netherlands","FIN","Finland","030627",2018,"HS12",0.135,1.675
"NLD","Netherlands","FIN","Finland","160521",2018,"HS12",25.532,193.632
"NLD","Netherlands","FIN","Finland","160529",2018,"HS12",8.81,45.506
"NLD","Netherlands","FRA","France","030616",2018,"HS12",704.517,3826.064
"NLD","Netherlands","FRA","France","030617",2018,"HS12",2521.003,10280.446
"NLD","Netherlands","FRA","France","030626",2018,"HS12",574.956,6075.132
"NLD","Netherlands","FRA","France","030627",2018,"HS12",526.045,4765.529
"NLD","Netherlands","FRA","France","160521",2018,"HS12",2476.869,24735.949
"NLD","Netherlands","FRA","France","160529",2018,"HS12",489.017,6861.572
"NLD","Netherlands","GBR","United Kingdom","030616",2018,"HS12",87.568,602.47
"NLD","Netherlands","GBR","United Kingdom","030617",2018,"HS12",668.505,8604.691
"NLD","Netherlands","GBR","United Kingdom","030626",2018,"HS12",13.914,591.319
"NLD","Netherlands","GBR","United Kingdom","030627",2018,"HS12",31.337,413.997
"NLD","Netherlands","GBR","United Kingdom","160521",2018,"HS12",1148.433,14180.378
"NLD","Netherlands","GBR","United Kingdom","160529",2018,"HS12",209.508,3023.408
"NLD","Netherlands","GEO","Georgia","030616",2018,"HS12",0.124,2.606
"NLD","Netherlands","GEO","Georgia","030617",2018,"HS12",49.588,497.203
"NLD","Netherlands","GEO","Georgia","030626",2018,"HS12",0.533,5.248
"NLD","Netherlands","GEO","Georgia","030627",2018,"HS12",0.186,2.443
"NLD","Netherlands","GEO","Georgia","160521",2018,"HS12",0.877,8.382
"NLD","Netherlands","GEO","Georgia","160529",2018,"HS12",2.473,17.176
"NLD","Netherlands","GHA","Ghana","030617",2018,"HS12",1.419,7.938
"NLD","Netherlands","GHA","Ghana","160521",2018,"HS12",1.35,11.733
"NLD","Netherlands","GIN","Guinea","030617",2018,"HS12",0.28,3.46
"NLD","Netherlands","GNQ","Equatorial Guinea","030617",2018,"HS12",2.21,20.836
"NLD","Netherlands","GRC","Greece","030616",2018,"HS12",10.613,141.517
"NLD","Netherlands","GRC","Greece","030617",2018,"HS12",143.114,1779.206
"NLD","Netherlands","GRC","Greece","030626",2018,"HS12",0.696,3.4
"NLD","Netherlands","GRC","Greece","030627",2018,"HS12",22.925,340.52
