"exporter_iso3c","exporter_country","importer_iso3c","importer_country","hs6","year","hs_version","total_q"
"AUT","Austria","ITA","Italy",30627,2018,"HS12",0.297
"AUT","Austria","ITA","Italy",160521,2018,"HS12",5.97
"AUT","Austria","ITA","Italy",160529,2018,"HS12",1.015
"AUT","Austria","MDV","Maldives",30617,2018,"HS12",0.8
"AUT","Austria","MLT","Malta",160529,2018,"HS12",0.011
"AUT","Austria","NLD","Netherlands",30616,2018,"HS12",9.961
"AUT","Austria","NLD","Netherlands",30617,2018,"HS12",3.406
"AUT","Austria","NLD","Netherlands",30627,2018,"HS12",0.123
"AUT","Austria","NLD","Netherlands",160521,2018,"HS12",1.604
"AUT","Austria","NLD","Netherlands",160529,2018,"HS12",0.164
"AUT","Austria","NZL","New Zealand",30617,2018,"HS12",23.8
"AUT","Austria","POL","Poland",30616,2018,"HS12",1.569
"AUT","Austria","POL","Poland",30617,2018,"HS12",12.172
"AUT","Austria","POL","Poland",30627,2018,"HS12",0.126
"AUT","Austria","POL","Poland",160521,2018,"HS12",52.356
"AUT","Austria","ROU","Romania",30616,2018,"HS12",0.021
"AUT","Austria","ROU","Romania",30617,2018,"HS12",0.538
"AUT","Austria","ROU","Romania",30627,2018,"HS12",1.189
"AUT","Austria","ROU","Romania",160521,2018,"HS12",4.13
"AUT","Austria","ROU","Romania",160529,2018,"HS12",0.348
"AUT","Austria","SVK","Slovakia",30616,2018,"HS12",10.191
"AUT","Austria","SVK","Slovakia",30617,2018,"HS12",38.094
"AUT","Austria","SVK","Slovakia",30627,2018,"HS12",0.484
"AUT","Austria","SVK","Slovakia",160521,2018,"HS12",14.697
"AUT","Austria","SVK","Slovakia",160529,2018,"HS12",0.214
"AUT","Austria","SVN","Slovenia",30616,2018,"HS12",11.855
"AUT","Austria","SVN","Slovenia",30617,2018,"HS12",4.159
"AUT","Austria","SVN","Slovenia",30627,2018,"HS12",0.037
"AUT","Austria","SVN","Slovenia",160521,2018,"HS12",3.48
"AUT","Austria","SVN","Slovenia",160529,2018,"HS12",0.837
"BEL","Belgium","AGO","Angola",30617,2018,"HS12",0.008
"BEL","Belgium","ARE","United Arab Emirates",30617,2018,"HS12",0.003
"BEL","Belgium","ARE","United Arab Emirates",160521,2018,"HS12",0.013
"BEL","Belgium","AUT","Austria",30616,2018,"HS12",2.301
"BEL","Belgium","AUT","Austria",30617,2018,"HS12",280.697
"BEL","Belgium","AUT","Austria",30626,2018,"HS12",39.621
"BEL","Belgium","AUT","Austria",30627,2018,"HS12",7.289
"BEL","Belgium","AUT","Austria",160521,2018,"HS12",110.145
"BEL","Belgium","AUT","Austria",160529,2018,"HS12",6.567
"BEL","Belgium","AZE","Azerbaijan",30617,2018,"HS12",3.21
"BEL","Belgium","AZE","Azerbaijan",30626,2018,"HS12",0.181
"BEL","Belgium","AZE","Azerbaijan",160521,2018,"HS12",0.099
"BEL","Belgium","BDI","Burundi",30616,2018,"HS12",0.013
"BEL","Belgium","BDI","Burundi",30617,2018,"HS12",0.059
"BEL","Belgium","BEL","Belgium",30616,2018,"HS12",44.531
"BEL","Belgium","BEL","Belgium",30617,2018,"HS12",495.908
"BEL","Belgium","BEL","Belgium",30626,2018,"HS12",7.671
"BEL","Belgium","BEL","Belgium",30627,2018,"HS12",33.247
"BEL","Belgium","BEL","Belgium",160521,2018,"HS12",159.82
"BEL","Belgium","BEL","Belgium",160529,2018,"HS12",53.521
"BEL","Belgium","BGD","Bangladesh",30617,2018,"HS12",18.676
"BEL","Belgium","BGR","Bulgaria",30617,2018,"HS12",72.489
"BEL","Belgium","BGR","Bulgaria",30627,2018,"HS12",21.844
"BEL","Belgium","BGR","Bulgaria",160521,2018,"HS12",22.293
"BEL","Belgium","BGR","Bulgaria",160529,2018,"HS12",6.321
"BEL","Belgium","CHE","Switzerland",30616,2018,"HS12",1.519
"BEL","Belgium","CHE","Switzerland",30617,2018,"HS12",79.968
"BEL","Belgium","CHE","Switzerland",30627,2018,"HS12",0.09
"BEL","Belgium","CHE","Switzerland",160521,2018,"HS12",2.127
"BEL","Belgium","CHE","Switzerland",160529,2018,"HS12",7.111
"BEL","Belgium","CIV","Côte d’Ivoire",160529,2018,"HS12",0.004
"BEL","Belgium","CMR","Cameroon",30617,2018,"HS12",0.235
"BEL","Belgium","CMR","Cameroon",160529,2018,"HS12",0.138
"BEL","Belgium","COD","Congo - Kinshasa",30617,2018,"HS12",0.912
"BEL","Belgium","COD","Congo - Kinshasa",160521,2018,"HS12",0.104
"BEL","Belgium","COD","Congo - Kinshasa",160529,2018,"HS12",0.428
"BEL","Belgium","COG","Congo - Brazzaville",30617,2018,"HS12",0.311
"BEL","Belgium","COG","Congo - Brazzaville",160521,2018,"HS12",0.183
"BEL","Belgium","COG","Congo - Brazzaville",160529,2018,"HS12",0.087
"BEL","Belgium","CPV","Cape Verde",30617,2018,"HS12",0.85
"BEL","Belgium","CYP","Cyprus",30617,2018,"HS12",30.275
"BEL","Belgium","CYP","Cyprus",160521,2018,"HS12",8.004
"BEL","Belgium","CYP","Cyprus",160529,2018,"HS12",0.468
"BEL","Belgium","CZE","Czechia",30616,2018,"HS12",11.407
"BEL","Belgium","CZE","Czechia",30617,2018,"HS12",26.631
"BEL","Belgium","CZE","Czechia",160521,2018,"HS12",18.492
"BEL","Belgium","CZE","Czechia",160529,2018,"HS12",1.423
"BEL","Belgium","DEU","Germany",30616,2018,"HS12",48.042
"BEL","Belgium","DEU","Germany",30617,2018,"HS12",1933.917
"BEL","Belgium","DEU","Germany",30626,2018,"HS12",35.448
"BEL","Belgium","DEU","Germany",30627,2018,"HS12",86.036
"BEL","Belgium","DEU","Germany",160521,2018,"HS12",2325.078
"BEL","Belgium","DEU","Germany",160529,2018,"HS12",102.839
"BEL","Belgium","DNK","Denmark",30616,2018,"HS12",0.05
"BEL","Belgium","DNK","Denmark",30617,2018,"HS12",181.283
"BEL","Belgium","DNK","Denmark",160521,2018,"HS12",29.41
"BEL","Belgium","DNK","Denmark",160529,2018,"HS12",1.524
"BEL","Belgium","ESP","Spain",30616,2018,"HS12",9.398
"BEL","Belgium","ESP","Spain",30617,2018,"HS12",2545.649
"BEL","Belgium","ESP","Spain",30626,2018,"HS12",0.129
"BEL","Belgium","ESP","Spain",30627,2018,"HS12",4.909
"BEL","Belgium","ESP","Spain",160521,2018,"HS12",585.299
"BEL","Belgium","ESP","Spain",160529,2018,"HS12",30.806
"BEL","Belgium","EST","Estonia",30616,2018,"HS12",9.147
"BEL","Belgium","EST","Estonia",30617,2018,"HS12",34.467
"BEL","Belgium","EST","Estonia",160521,2018,"HS12",3.886
"BEL","Belgium","EST","Estonia",160529,2018,"HS12",5.541
"BEL","Belgium","ETH","Ethiopia",30627,2018,"HS12",0.01
"BEL","Belgium","FIN","Finland",30616,2018,"HS12",0.01
"BEL","Belgium","FIN","Finland",30617,2018,"HS12",61.024
"BEL","Belgium","FIN","Finland",160521,2018,"HS12",24.527
"BEL","Belgium","FIN","Finland",160529,2018,"HS12",8.597
"BEL","Belgium","FRA","France",30616,2018,"HS12",72.112
"BEL","Belgium","FRA","France",30617,2018,"HS12",2741.234
"BEL","Belgium","FRA","France",30626,2018,"HS12",57.089
"BEL","Belgium","FRA","France",30627,2018,"HS12",72.838
"BEL","Belgium","FRA","France",160521,2018,"HS12",985.246
"BEL","Belgium","FRA","France",160529,2018,"HS12",118.433
"BEL","Belgium","GBR","United Kingdom",30616,2018,"HS12",2.281
"BEL","Belgium","GBR","United Kingdom",30617,2018,"HS12",407.157
"BEL","Belgium","GBR","United Kingdom",160521,2018,"HS12",63.242
"BEL","Belgium","GBR","United Kingdom",160529,2018,"HS12",1.325
"BEL","Belgium","GEO","Georgia",30617,2018,"HS12",2.303
"BEL","Belgium","GEO","Georgia",30626,2018,"HS12",0.019
"BEL","Belgium","GEO","Georgia",30627,2018,"HS12",0.035
"BEL","Belgium","GEO","Georgia",160529,2018,"HS12",0.4
"BEL","Belgium","GHA","Ghana",30626,2018,"HS12",0.005
"BEL","Belgium","GRC","Greece",30616,2018,"HS12",0.624
"BEL","Belgium","GRC","Greece",30617,2018,"HS12",23.37
"BEL","Belgium","GRC","Greece",30627,2018,"HS12",56.335
"BEL","Belgium","GRC","Greece",160521,2018,"HS12",3.053
"BEL","Belgium","GRC","Greece",160529,2018,"HS12",2.496
"BEL","Belgium","HRV","Croatia",30617,2018,"HS12",0.211
"BEL","Belgium","HRV","Croatia",160521,2018,"HS12",136.97
"BEL","Belgium","HUN","Hungary",30616,2018,"HS12",3.899
"BEL","Belgium","HUN","Hungary",30617,2018,"HS12",40.223
"BEL","Belgium","HUN","Hungary",160521,2018,"HS12",2.387
"BEL","Belgium","HUN","Hungary",160529,2018,"HS12",1.072
"BEL","Belgium","IDN","Indonesia",30617,2018,"HS12",44.088
"BEL","Belgium","IND","India",30617,2018,"HS12",23.495
"BEL","Belgium","IRL","Ireland",30616,2018,"HS12",21.716
"BEL","Belgium","IRL","Ireland",30617,2018,"HS12",67.852
"BEL","Belgium","IRL","Ireland",160521,2018,"HS12",13.953
"BEL","Belgium","IRL","Ireland",160529,2018,"HS12",83.686
"BEL","Belgium","ISL","Iceland",30617,2018,"HS12",9.849
"BEL","Belgium","ISL","Iceland",160529,2018,"HS12",4.266
"BEL","Belgium","ITA","Italy",30616,2018,"HS12",3.468
"BEL","Belgium","ITA","Italy",30617,2018,"HS12",673.537
"BEL","Belgium","ITA","Italy",30626,2018,"HS12",0.412
"BEL","Belgium","ITA","Italy",30627,2018,"HS12",3.94
"BEL","Belgium","ITA","Italy",160521,2018,"HS12",595.554
"BEL","Belgium","ITA","Italy",160529,2018,"HS12",62.761
"BEL","Belgium","LBN","Lebanon",30617,2018,"HS12",0.3
"BEL","Belgium","LBN","Lebanon",160529,2018,"HS12",0.261
"BEL","Belgium","LTU","Lithuania",30616,2018,"HS12",0.72
"BEL","Belgium","LTU","Lithuania",30617,2018,"HS12",42.351
"BEL","Belgium","LTU","Lithuania",160521,2018,"HS12",17.877
"BEL","Belgium","LTU","Lithuania",160529,2018,"HS12",18.214
"BEL","Belgium","LVA","Latvia",30616,2018,"HS12",1.988
"BEL","Belgium","LVA","Latvia",30617,2018,"HS12",101.642
"BEL","Belgium","LVA","Latvia",160521,2018,"HS12",17.29
"BEL","Belgium","LVA","Latvia",160529,2018,"HS12",2.282
"BEL","Belgium","MAR","Morocco",30616,2018,"HS12",195.513
"BEL","Belgium","MAR","Morocco",30617,2018,"HS12",13.99
"BEL","Belgium","MAR","Morocco",30626,2018,"HS12",228.513
"BEL","Belgium","MAR","Morocco",30627,2018,"HS12",33
"BEL","Belgium","MAR","Morocco",160521,2018,"HS12",0.297
"BEL","Belgium","MDV","Maldives",30617,2018,"HS12",0.003
"BEL","Belgium","MLT","Malta",30617,2018,"HS12",1.287
"BEL","Belgium","MLT","Malta",160521,2018,"HS12",4.632
"BEL","Belgium","MUS","Mauritius",160529,2018,"HS12",0.051
"BEL","Belgium","NEI","Other nei",160521,2018,"HS12",0.029
"BEL","Belgium","NER","Niger",30617,2018,"HS12",0.427
"BEL","Belgium","NLD","Netherlands",30616,2018,"HS12",1336.872
"BEL","Belgium","NLD","Netherlands",30617,2018,"HS12",1537.411
"BEL","Belgium","NLD","Netherlands",30626,2018,"HS12",108.273
"BEL","Belgium","NLD","Netherlands",30627,2018,"HS12",83.755
"BEL","Belgium","NLD","Netherlands",160521,2018,"HS12",556.698
"BEL","Belgium","NLD","Netherlands",160529,2018,"HS12",63.551
"BEL","Belgium","NOR","Norway",30617,2018,"HS12",73.041
"BEL","Belgium","NOR","Norway",160521,2018,"HS12",1
"BEL","Belgium","POL","Poland",30616,2018,"HS12",1.43
"BEL","Belgium","POL","Poland",30617,2018,"HS12",266.458
"BEL","Belgium","POL","Poland",160521,2018,"HS12",30.176
"BEL","Belgium","POL","Poland",160529,2018,"HS12",7.793
"BEL","Belgium","PRT","Portugal",30616,2018,"HS12",0.25
"BEL","Belgium","PRT","Portugal",30617,2018,"HS12",782.539
"BEL","Belgium","PRT","Portugal",30627,2018,"HS12",21.771
"BEL","Belgium","PRT","Portugal",160521,2018,"HS12",169.511
"BEL","Belgium","PRT","Portugal",160529,2018,"HS12",2.115
"BEL","Belgium","ROU","Romania",30616,2018,"HS12",6.571
"BEL","Belgium","ROU","Romania",30617,2018,"HS12",118.443
"BEL","Belgium","ROU","Romania",30627,2018,"HS12",1.437
"BEL","Belgium","ROU","Romania",160521,2018,"HS12",109.532
"BEL","Belgium","ROU","Romania",160529,2018,"HS12",12.289
"BEL","Belgium","RWA","Rwanda",30617,2018,"HS12",0.215
"BEL","Belgium","SGP","Singapore",160521,2018,"HS12",0.12
"BEL","Belgium","SRB","Serbia",30617,2018,"HS12",1.944
"BEL","Belgium","SVK","Slovakia",30617,2018,"HS12",0.318
"BEL","Belgium","SVK","Slovakia",160529,2018,"HS12",0.666
"BEL","Belgium","SVN","Slovenia",30617,2018,"HS12",4.273
"BEL","Belgium","SVN","Slovenia",30627,2018,"HS12",0.688
"BEL","Belgium","SVN","Slovenia",160529,2018,"HS12",0.225
"BEL","Belgium","SWE","Sweden",30616,2018,"HS12",6.762
"BEL","Belgium","SWE","Sweden",30617,2018,"HS12",304.331
"BEL","Belgium","SWE","Sweden",160521,2018,"HS12",25.779
"BEL","Belgium","SWE","Sweden",160529,2018,"HS12",15.473
"BEL","Belgium","SYC","Seychelles",30616,2018,"HS12",0.548
"BEL","Belgium","SYC","Seychelles",30617,2018,"HS12",15.931
"BEL","Belgium","SYC","Seychelles",160521,2018,"HS12",0.11
"BEL","Belgium","SYC","Seychelles",160529,2018,"HS12",0.307
"BEL","Belgium","TUN","Tunisia",30617,2018,"HS12",2.88
"BEL","Belgium","TUR","Turkey",30617,2018,"HS12",16.902
"BEL","Belgium","TUR","Turkey",160529,2018,"HS12",3.84
"BEL","Belgium","UGA","Uganda",30617,2018,"HS12",0.132
"BEL","Belgium","UGA","Uganda",160521,2018,"HS12",0.03
"BEL","Belgium","UGA","Uganda",160529,2018,"HS12",0.014
"BEL","Belgium","UKR","Ukraine",160529,2018,"HS12",0.025
"BEL","Belgium","USA","United States",30616,2018,"HS12",26.172
"BEL","Belgium","USA","United States",30617,2018,"HS12",29.888
"BEL","Belgium","USA","United States",160529,2018,"HS12",0.75
"BEL","Belgium","VNM","Vietnam",30617,2018,"HS12",27.504
"BEL","Belgium","ZAF","South Africa",30616,2018,"HS12",0.23
"BEN","Benin","USA","United States",30617,2018,"HS12",1.6
"BFA","Burkina Faso","CHE","Switzerland",30617,2018,"HS12",0.15
"BGD","Bangladesh","ARE","United Arab Emirates",30617,2018,"HS12",124.752
"BGD","Bangladesh","ARE","United Arab Emirates",30627,2018,"HS12",13.536
"BGD","Bangladesh","ARE","United Arab Emirates",160521,2018,"HS12",1.251
"BGD","Bangladesh","ARM","Armenia",30617,2018,"HS12",2.11
"BGD","Bangladesh","ARM","Armenia",160521,2018,"HS12",0.143
"BGD","Bangladesh","AUS","Australia",30617,2018,"HS12",110.605
"BGD","Bangladesh","AUS","Australia",160521,2018,"HS12",7.16
"BGD","Bangladesh","AUS","Australia",160529,2018,"HS12",3.5
"BGD","Bangladesh","AUT","Austria",30616,2018,"HS12",0.904
"BGD","Bangladesh","AUT","Austria",30617,2018,"HS12",400.577
"BGD","Bangladesh","AUT","Austria",160521,2018,"HS12",10.688
"BGD","Bangladesh","AZE","Azerbaijan",30617,2018,"HS12",5.915
"BGD","Bangladesh","AZE","Azerbaijan",160529,2018,"HS12",0.975
"BGD","Bangladesh","BEL","Belgium",30616,2018,"HS12",4.734
"BGD","Bangladesh","BEL","Belgium",30617,2018,"HS12",3790.725
"BGD","Bangladesh","BEL","Belgium",30626,2018,"HS12",26.842
"BGD","Bangladesh","BEL","Belgium",30627,2018,"HS12",0.15
"BGD","Bangladesh","BEL","Belgium",160521,2018,"HS12",110.328
"BGD","Bangladesh","BEL","Belgium",160529,2018,"HS12",4.404
"BGD","Bangladesh","BHR","Bahrain",30617,2018,"HS12",0.06
"BGD","Bangladesh","BIH","Bosnia & Herzegovina",30617,2018,"HS12",2.012
"BGD","Bangladesh","CAN","Canada",30616,2018,"HS12",0.408
"BGD","Bangladesh","CAN","Canada",30617,2018,"HS12",267.726
"BGD","Bangladesh","CHE","Switzerland",30616,2018,"HS12",38.981
"BGD","Bangladesh","CHE","Switzerland",30617,2018,"HS12",256.52
"BGD","Bangladesh","CHE","Switzerland",160521,2018,"HS12",42.164
"BGD","Bangladesh","CHE","Switzerland",160529,2018,"HS12",3.616
"BGD","Bangladesh","CHN","China",30616,2018,"HS12",101.674
"BGD","Bangladesh","CHN","China",30617,2018,"HS12",504.356
"BGD","Bangladesh","CMR","Cameroon",30617,2018,"HS12",0.147
"BGD","Bangladesh","CYP","Cyprus",30617,2018,"HS12",284.144
"BGD","Bangladesh","CYP","Cyprus",160521,2018,"HS12",13.676
"BGD","Bangladesh","CZE","Czechia",30616,2018,"HS12",2.816
"BGD","Bangladesh","CZE","Czechia",30617,2018,"HS12",42.183
"BGD","Bangladesh","CZE","Czechia",30627,2018,"HS12",6.44
"BGD","Bangladesh","CZE","Czechia",160521,2018,"HS12",1.996
"BGD","Bangladesh","CZE","Czechia",160529,2018,"HS12",15.309
"BGD","Bangladesh","DEU","Germany",30616,2018,"HS12",4.144
"BGD","Bangladesh","DEU","Germany",30617,2018,"HS12",6461.917
"BGD","Bangladesh","DEU","Germany",30627,2018,"HS12",0.24
"BGD","Bangladesh","DEU","Germany",160521,2018,"HS12",74.384
"BGD","Bangladesh","DEU","Germany",160529,2018,"HS12",119.386
"BGD","Bangladesh","DNK","Denmark",30617,2018,"HS12",527.021
"BGD","Bangladesh","DNK","Denmark",160521,2018,"HS12",46.79
"BGD","Bangladesh","DNK","Denmark",160529,2018,"HS12",3.706
"BGD","Bangladesh","ESP","Spain",30617,2018,"HS12",218.562
"BGD","Bangladesh","ESP","Spain",160521,2018,"HS12",30.823
"BGD","Bangladesh","EST","Estonia",30617,2018,"HS12",56.005
"BGD","Bangladesh","EST","Estonia",160521,2018,"HS12",1.535
"BGD","Bangladesh","EST","Estonia",160529,2018,"HS12",0.573
"BGD","Bangladesh","FIN","Finland",30616,2018,"HS12",0.514
"BGD","Bangladesh","FIN","Finland",30617,2018,"HS12",55.369
"BGD","Bangladesh","FIN","Finland",30627,2018,"HS12",0.959
"BGD","Bangladesh","FIN","Finland",160521,2018,"HS12",5.361
"BGD","Bangladesh","FIN","Finland",160529,2018,"HS12",0.49
"BGD","Bangladesh","FRA","France",30616,2018,"HS12",62.553
"BGD","Bangladesh","FRA","France",30617,2018,"HS12",3729.814
"BGD","Bangladesh","FRA","France",30626,2018,"HS12",0.807
"BGD","Bangladesh","FRA","France",160521,2018,"HS12",6.454
"BGD","Bangladesh","FRA","France",160529,2018,"HS12",1.222
"BGD","Bangladesh","GBR","United Kingdom",30617,2018,"HS12",3845.073
"BGD","Bangladesh","GBR","United Kingdom",160521,2018,"HS12",209.295
"BGD","Bangladesh","GBR","United Kingdom",160529,2018,"HS12",10.75
"BGD","Bangladesh","GRC","Greece",30617,2018,"HS12",289.885
"BGD","Bangladesh","IRL","Ireland",30617,2018,"HS12",10.475
"BGD","Bangladesh","IRL","Ireland",160521,2018,"HS12",2.154
"BGD","Bangladesh","ISL","Iceland",30616,2018,"HS12",0.406
"BGD","Bangladesh","ISL","Iceland",30617,2018,"HS12",8.102
"BGD","Bangladesh","ISL","Iceland",160529,2018,"HS12",0.832
"BGD","Bangladesh","ITA","Italy",30617,2018,"HS12",46.304
"BGD","Bangladesh","JOR","Jordan",30617,2018,"HS12",9.3
"BGD","Bangladesh","JPN","Japan",30617,2018,"HS12",1665.91
"BGD","Bangladesh","KOR","South Korea",30617,2018,"HS12",149.404
"BGD","Bangladesh","KOR","South Korea",30627,2018,"HS12",0.002
"BGD","Bangladesh","KWT","Kuwait",30616,2018,"HS12",6.055
"BGD","Bangladesh","KWT","Kuwait",30617,2018,"HS12",0.15
"BGD","Bangladesh","KWT","Kuwait",30627,2018,"HS12",3.28
"BGD","Bangladesh","LBN","Lebanon",30617,2018,"HS12",12.6
"BGD","Bangladesh","LBN","Lebanon",160529,2018,"HS12",0.11
"BGD","Bangladesh","LTU","Lithuania",30617,2018,"HS12",18.1
"BGD","Bangladesh","MAR","Morocco",30616,2018,"HS12",20
"BGD","Bangladesh","MAR","Morocco",30617,2018,"HS12",103.966
"BGD","Bangladesh","MDA","Moldova",30617,2018,"HS12",4.735
"BGD","Bangladesh","MDA","Moldova",160529,2018,"HS12",1.22
"BGD","Bangladesh","MDV","Maldives",30617,2018,"HS12",1.919
"BGD","Bangladesh","MDV","Maldives",30626,2018,"HS12",0.16
"BGD","Bangladesh","MDV","Maldives",30627,2018,"HS12",0.206
"BGD","Bangladesh","MLT","Malta",30617,2018,"HS12",0.15
"BGD","Bangladesh","MNE","Montenegro",30617,2018,"HS12",6.46
"BGD","Bangladesh","MNE","Montenegro",160529,2018,"HS12",0.3
"BGD","Bangladesh","MUS","Mauritius",30617,2018,"HS12",26.23
"BGD","Bangladesh","MYS","Malaysia",30616,2018,"HS12",7
"BGD","Bangladesh","MYS","Malaysia",30617,2018,"HS12",134.039
"BGD","Bangladesh","NLD","Netherlands",30617,2018,"HS12",5060.65
"BGD","Bangladesh","NLD","Netherlands",160521,2018,"HS12",349.151
"BGD","Bangladesh","NLD","Netherlands",160529,2018,"HS12",27.59
"BGD","Bangladesh","NOR","Norway",30617,2018,"HS12",161.19
"BGD","Bangladesh","NOR","Norway",160521,2018,"HS12",0.583
"BGD","Bangladesh","POL","Poland",30616,2018,"HS12",3.37
"BGD","Bangladesh","POL","Poland",30617,2018,"HS12",108.947
"BGD","Bangladesh","POL","Poland",160521,2018,"HS12",20.61
"BGD","Bangladesh","POL","Poland",160529,2018,"HS12",8.076
"BGD","Bangladesh","PRT","Portugal",30617,2018,"HS12",1005.875
"BGD","Bangladesh","ROU","Romania",30617,2018,"HS12",31.78
"BGD","Bangladesh","RUS","Russia",30617,2018,"HS12",1086.873
"BGD","Bangladesh","RUS","Russia",160521,2018,"HS12",131.473
"BGD","Bangladesh","SAU","Saudi Arabia",30617,2018,"HS12",7.444
"BGD","Bangladesh","SGP","Singapore",30617,2018,"HS12",24.48
"BGD","Bangladesh","SGP","Singapore",160521,2018,"HS12",0.981
"BGD","Bangladesh","SRB","Serbia",30617,2018,"HS12",6.18
"BGD","Bangladesh","SVK","Slovakia",30616,2018,"HS12",0.38
"BGD","Bangladesh","SVK","Slovakia",30617,2018,"HS12",4.532
"BGD","Bangladesh","SVK","Slovakia",160521,2018,"HS12",3.259
"BGD","Bangladesh","SVN","Slovenia",30616,2018,"HS12",0.03
"BGD","Bangladesh","SVN","Slovenia",30617,2018,"HS12",3.129
"BGD","Bangladesh","SWE","Sweden",30617,2018,"HS12",3
"BGD","Bangladesh","SWE","Sweden",160529,2018,"HS12",0.027
"BGD","Bangladesh","THA","Thailand",30617,2018,"HS12",213.948
"BGD","Bangladesh","THA","Thailand",30627,2018,"HS12",94.998
"BGD","Bangladesh","TUR","Turkey",30617,2018,"HS12",11.783
"BGD","Bangladesh","TUR","Turkey",160521,2018,"HS12",0.2
"BGD","Bangladesh","TWN","Taiwan",30617,2018,"HS12",96
"BGD","Bangladesh","UKR","Ukraine",30617,2018,"HS12",97.61
"BGD","Bangladesh","UKR","Ukraine",160521,2018,"HS12",18.2
